order_id,order_date,region,city,channel,customer_segment,product_id,quantity,unit_price,discount_pct,delivery_days,rating,returned,payment_method
ORD-0710,2025-08-06,South,Karachi,Online,Consumer,P009,1,18162.38,0.0,3,5,No,Digital Wallet
ORD-0711,2025-01-07,Central,Lahore,Retail Store,SME,P004,3,38964.79,0.0,1,4.8,No,Digital Wallet
ORD-0712,2025-08-31,Central,Lahore,Online,Consumer,P011,2,21978.48,0.0,1,3.2,No,Bank Transfer
ORD-0713,2025-10-06,South,Karachi,Retail Store,SME,P003,3,6350.93,0.05,0,4.9,No,Digital Wallet
ORD-0714,2025-12-09,South,Karachi,Corporate,Consumer,P009,1,18136.57,0.0,2,3.6,No,Digital Wallet
ORD-0715,2025-10-15,South,Hyderabad,Retail Store,Enterprise,P001,5,4103.3,0.0,1,,No,Card
ORD-0716,2025-11-23,North,Islamabad,Corporate,Enterprise,P003,9,6292.04,0.1,4,3.9,No,Bank Transfer
ORD-0717,2025-05-20,West,Quetta,Corporate,Consumer,P004,1,39476.03,0.05,6,3.4,No,Bank Transfer
ORD-0718,2025-10-27,North,Islamabad,Corporate,Consumer,P008,2,129682.98,0.05,4,3.0,No,Card
ORD-0719,2025-08-28,South,Karachi,Retail Store,SME,P005,4,58804.74,0.0,0,4.2,No,Digital Wallet
ORD-0720,2025-07-03,Central,Lahore,Online,Consumer,P003,2,6353.69,0.0,2,4.3,Yes,Digital Wallet
ORD-0721,2025-08-11,Central,Faisalabad,Corporate,Consumer,P003,4,6266.42,0.0,5,3.9,No,Digital Wallet
ORD-0722,2025-05-18,West,Peshawar,Retail Store,Consumer,P002,2,8730.26,0.05,0,4.7,No,Digital Wallet
ORD-0723,2025-06-27,North,Islamabad,Retail Store,SME,P002,3,8401.84,0.0,0,4.7,No,Cash
ORD-0724,2025-07-11,South,Karachi,Online,Consumer,P009,1,18958.24,0.05,3,3.4,No,Card
ORD-0725,2025-03-10,North,Rawalpindi,Corporate,SME,P009,4,18607.6,0.05,2,5,No,Card
ORD-0726,2025-05-01,North,Rawalpindi,Retail Store,Consumer,P007,2,254169.04,0.05,0,4.1,No,Card
ORD-0727,2025-03-19,South,Hyderabad,Retail Store,Consumer,P003,2,6074.84,0.05,0,4.3,No,Card
ORD-0728,2025-07-27,Central,Lahore,Online,Consumer,P005,2,56785.68,0.05,2,3.7,No,Bank Transfer
ORD-0729,2025-08-19,North,Rawalpindi,Retail Store,Enterprise,P012,2,37552.81,0.1,0,4.4,Yes,Digital Wallet
ORD-0730,2025-09-21,Central,Faisalabad,Online,Consumer,P001,4,4166.51,0.1,3,4.1,No,Card
ORD-0731,2025-04-02,South,Hyderabad,Online,Consumer,P008,1,130869.38,0.0,1,4.2,No,Card
ORD-0732,2025-08-09,West,Peshawar,Corporate,SME,P002,4,8284.03,0.0,4,5,No,Digital Wallet
ORD-0733,2025-02-10,South,Hyderabad,Online,Consumer,P012,2,37237.71,0.05,5,4.4,No,Card
ORD-0734,2025-05-05,Central,Lahore,Online,Consumer,P010,2,27128.4,0.05,4,4.6,Yes,Bank Transfer
ORD-0735,2025-01-03,North,Islamabad,Corporate,SME,P003,4,6050.14,0.0,4,4.1,No,Cash
ORD-0736,2025-08-04,Central,Faisalabad,Retail Store,Consumer,P006,2,166393.21,0.0,0,3.8,No,Digital Wallet
ORD-0737,2025-03-29,Central,Faisalabad,Online,SME,P006,1,169324.35,0.05,3,4.6,No,Bank Transfer
ORD-0738,2025-12-12,North,Islamabad,Retail Store,Consumer,P003,5,6384.45,0.0,1,4.2,No,Bank Transfer
ORD-0739,2025-03-05,South,Karachi,Online,Consumer,P003,4,6218.63,0.0,1,4.5,No,Cash
ORD-0740,2025-12-18,West,Peshawar,Retail Store,Consumer,P002,5,8630.98,0.0,0,5,No,Card
ORD-0741,2025-06-21,Central,Lahore,Retail Store,Consumer,P007,2,255056.8,0.0,1,4.7,No,Bank Transfer
ORD-0742,2025-07-29,West,Peshawar,Retail Store,Consumer,P008,1,135578.62,0.0,1,4.3,No,Cash
ORD-0743,2025-03-24,North,Islamabad,Online,Enterprise,P011,4,21232.95,0.15,3,4.9,No,Bank Transfer
ORD-0744,2025-08-25,North,Islamabad,Corporate,Enterprise,P011,3,21451.25,0.15,3,4.3,No,Digital Wallet
ORD-0745,2025-02-06,Central,Faisalabad,Corporate,Consumer,P009,1,18431.76,0.1,5,4.5,No,Cash
ORD-0746,2025-09-19,Central,Faisalabad,Online,Consumer,P002,2,8613.22,0.0,3,4.0,No,Bank Transfer
ORD-0747,2025-12-22,South,Hyderabad,Retail Store,SME,P003,5,6306.9,0.05,1,4.6,No,Card
ORD-0748,2025-05-30,South,Karachi,Retail Store,Consumer,P009,2,18116.43,0.1,0,4.3,No,Card
ORD-0749,2025-01-15,Central,Faisalabad,Online,Consumer,P003,4,6244.07,0.0,3,4.6,No,Card
ORD-0750,2025-09-06,Central,Faisalabad,Online,Enterprise,P001,3,4130.66,0.05,4,5,No,Card
ORD-0751,2025-10-19,West,Quetta,Corporate,Enterprise,P010,6,28156.92,0.1,5,4.2,No,Digital Wallet
ORD-0752,2025-10-01,Central,Lahore,Corporate,Consumer,P006,1,165426.5,0.1,4,5,No,Card
ORD-0753,2025-11-08,South,Hyderabad,Online,Consumer,P011,2,21529.1,0.05,1,3.8,No,Bank Transfer
ORD-0754,2025-11-21,South,Hyderabad,Online,Consumer,P002,5,8397.98,0.0,4,3.7,No,Cash
ORD-0755,2025-08-22,West,Peshawar,Retail Store,SME,P005,2,57898.52,0.05,0,4.8,No,Card
ORD-0756,2025-06-08,Central,Lahore,Corporate,Enterprise,P005,4,59880.72,0.1,3,3.8,No,Cash
ORD-0757,2025-06-25,Central,Lahore,Online,Consumer,P002,3,8408.21,0.05,3,4.7,No,Bank Transfer
ORD-0758,2025-07-22,Central,Lahore,Retail Store,Consumer,P012,4,37112.66,0.0,0,4.6,No,Digital Wallet
ORD-0759,2025-06-20,Central,Faisalabad,Online,Consumer,P004,2,38328.44,0.1,4,4.5,No,Card
ORD-0760,2025-12-27,South,Hyderabad,Online,Consumer,P003,4,6221.6,0.05,1,3.8,No,Card
ORD-0761,2025-10-31,North,Islamabad,Corporate,Consumer,P012,2,36018.51,0.05,3,4.5,No,Card
ORD-0762,2025-02-26,North,Islamabad,Online,SME,P004,2,40386.26,0.05,2,3.9,No,Card
ORD-0763,2025-10-13,North,Rawalpindi,Retail Store,Consumer,P010,2,28254.38,0.0,0,4.2,No,Card
ORD-0764,2025-12-27,South,Karachi,Online,SME,P004,5,40206.49,0.15,1,4.9,No,Digital Wallet
ORD-0765,2025-06-17,Central,Faisalabad,Online,Consumer,P001,1,4319.51,0.1,3,3.1,No,Card
ORD-0766,2025-04-08,Central,Faisalabad,Corporate,Consumer,P011,3,20949.2,0.05,3,3.8,No,Digital Wallet
ORD-0767,2025-10-22,South,Hyderabad,Online,Consumer,P004,2,40342.71,0.05,3,4.3,No,Card
ORD-0768,2025-10-23,South,Karachi,Online,Consumer,P001,2,4210.1,0.15,1,4.0,No,Card
ORD-0769,2025-05-19,South,Karachi,Corporate,Consumer,P011,2,21931.06,0.0,3,3.2,No,Bank Transfer
ORD-0770,2025-04-16,Central,Lahore,Online,Consumer,P011,2,21831.02,0.0,4,3.4,No,Card
ORD-0771,2025-09-17,South,Hyderabad,Retail Store,Enterprise,P001,5,4174.88,0.15,0,4.3,No,Card
ORD-0772,2025-11-30,South,Karachi,Retail Store,SME,P011,4,21796.22,0.15,0,4.3,No,Card
ORD-0773,2025-11-02,Central,Faisalabad,Online,Consumer,P002,2,8722.51,0.15,3,4.4,No,Card
ORD-0774,2025-06-06,North,Rawalpindi,Corporate,Consumer,P003,3,6024.6,0.05,2,4.2,No,Bank Transfer
ORD-0775,2025-03-28,South,Karachi,Online,Consumer,P004,1,38581.41,0.05,1,5,No,Card
ORD-0776,2025-06-09,North,Rawalpindi,Online,SME,P003,4,6197.32,0.1,3,3.9,No,Digital Wallet
ORD-0777,2025-02-18,Central,Faisalabad,Corporate,Consumer,P002,3,8412.6,0.15,3,3.9,No,Digital Wallet
ORD-0778,2025-08-05,North,Islamabad,Retail Store,Enterprise,P001,5,4274.14,0.15,0,3.6,No,Card
ORD-0779,2025-06-15,South,Hyderabad,Retail Store,Consumer,P008,2,131620.66,0.0,1,4.2,No,Cash
ORD-0780,2025-04-06,South,Hyderabad,Corporate,Consumer,P001,3,4089.91,0.0,3,3.2,No,Card
ORD-0781,2025-10-09,Central,Lahore,Corporate,Consumer,P004,1,40605.11,0.15,1,4.7,No,Bank Transfer
ORD-0782,2025-01-09,South,Hyderabad,Retail Store,SME,P006,1,171026.62,0.0,0,5,No,Digital Wallet
ORD-0783,2025-12-15,South,Karachi,Corporate,SME,P002,5,8386.99,0.15,1,5,No,Digital Wallet
ORD-0784,2025-06-03,South,Hyderabad,Retail Store,SME,P002,1,8630.14,0.0,0,4.7,No,Digital Wallet
ORD-0785,2025-11-27,North,Islamabad,Online,Consumer,P002,2,8700.25,0.0,1,,No,Cash
ORD-0786,2025-03-02,North,Islamabad,Corporate,SME,P002,4,8664.34,0.05,3,4.0,No,Cash
ORD-0787,2025-01-21,North,Rawalpindi,Online,Consumer,P007,2,251845.88,0.0,3,5,No,Bank Transfer
ORD-0788,2025-12-07,North,Rawalpindi,Online,SME,P011,4,22022.1,0.05,6,3.7,No,Card
ORD-0789,2025-10-27,North,Rawalpindi,Retail Store,Consumer,P010,2,27600.11,0.1,0,3.8,No,Digital Wallet
ORD-0790,2025-02-25,Central,Lahore,Retail Store,Consumer,P010,2,27632.2,0.05,1,3.7,No,Card
ORD-0791,2025-10-21,Central,Lahore,Corporate,SME,P008,4,133339.02,0.0,4,4.1,No,Card
ORD-0792,2025-08-22,Central,Faisalabad,Online,SME,P003,3,6179.91,0.0,3,2.3,No,Cash
ORD-0793,2025-10-08,Central,Faisalabad,Retail Store,SME,P002,4,8415.22,0.05,1,4.8,No,Digital Wallet
ORD-0794,2025-02-16,Central,Faisalabad,Retail Store,SME,P009,2,18238.8,0.05,0,3.9,No,Card
ORD-0795,2025-04-08,Central,Faisalabad,Retail Store,Consumer,P004,1,38785.73,0.0,1,4.8,No,Cash
ORD-0796,2025-06-24,North,Rawalpindi,Online,Consumer,P011,2,21272.75,0.0,3,3.8,No,Digital Wallet
ORD-0797,2025-12-22,West,Quetta,Corporate,Consumer,P010,1,26695.49,0.05,3,3.4,No,Bank Transfer
ORD-0798,2025-09-23,Central,Faisalabad,Retail Store,SME,P012,4,36215.8,0.1,0,4.0,No,Card
ORD-0799,2025-05-07,Central,Lahore,Online,Enterprise,P012,7,36577.44,0.0,4,4.5,No,Cash
ORD-0800,2025-04-25,North,Islamabad,Retail Store,Consumer,P007,1,254743.08,0.0,1,3.8,No,Cash
ORD-0801,2025-12-28,South,Hyderabad,Online,SME,P006,1,170153.21,0.05,5,3.4,No,Bank Transfer
ORD-0802,2025-06-19,South,Hyderabad,Online,Consumer,P009,2,18902.63,0.15,4,4.6,No,Cash
ORD-0803,2025-07-31,Central,Lahore,Online,SME,P010,2,28053.97,0.0,5,3.6,No,Card
ORD-0804,2025-12-17,North,Rawalpindi,Online,Consumer,P011,1,21256.44,0.0,3,4.5,No,Card
ORD-0805,2025-02-11,South,Karachi,Retail Store,Consumer,P007,1,250718.73,0.0,0,5,Yes,Bank Transfer
ORD-0806,2025-10-16,North,Islamabad,Corporate,Consumer,P008,1,132278.89,0.15,3,5,No,Bank Transfer
ORD-0807,2025-04-01,North,Rawalpindi,Online,Consumer,P006,1,171096.62,0.0,4,4.1,No,Bank Transfer
ORD-0808,2025-11-05,South,Hyderabad,Corporate,Enterprise,P006,6,170863.35,0.15,3,4.7,No,Digital Wallet
ORD-0809,2025-01-22,South,Hyderabad,Corporate,Enterprise,P009,6,18054.65,0.1,2,4.0,No,Bank Transfer
ORD-0810,2025-10-07,Central,Faisalabad,Online,Consumer,P002,4,8466.92,0.0,2,4.6,No,Bank Transfer
ORD-0811,2025-05-28,Central,Lahore,Retail Store,Consumer,P012,2,36808.64,0.05,1,4.3,Yes,Digital Wallet
ORD-0812,2025-10-03,South,Hyderabad,Retail Store,Consumer,P002,2,8709.44,0.0,0,5,No,Card
ORD-0813,2025-01-08,South,Hyderabad,Online,SME,P011,2,21705.88,0.1,1,4.1,No,Card
ORD-0814,2025-03-21,South,Karachi,Retail Store,Consumer,P011,2,22067.95,0.05,0,4.6,No,Card
ORD-0815,2025-04-08,Central,Faisalabad,Online,Consumer,P009,1,18717.56,0.05,3,3.9,No,Card
ORD-0816,2025-04-04,North,Islamabad,Corporate,Consumer,P009,2,18261.14,0.0,4,3.9,No,Bank Transfer
ORD-0817,2025-02-14,North,Rawalpindi,Online,Consumer,P001,2,4102.07,0.0,3,4.4,No,Card
ORD-0818,2025-03-15,North,Islamabad,Retail Store,Consumer,P012,3,35500.83,0.0,0,3.4,No,Card
ORD-0819,2025-07-20,North,Rawalpindi,Retail Store,Consumer,P008,2,133251.46,0.05,0,5,No,Card
ORD-0820,2025-03-15,North,Rawalpindi,Online,SME,P004,1,39781.05,0.0,4,4.0,No,Card
ORD-0821,2025-10-16,South,Hyderabad,Retail Store,Consumer,P002,1,8255.09,0.1,0,5,No,Bank Transfer
ORD-0822,2025-12-16,North,Rawalpindi,Online,Enterprise,P004,4,39391.51,0.15,2,4.0,No,Bank Transfer
ORD-0823,2025-01-11,North,Rawalpindi,Online,Consumer,P009,1,19041.11,0.0,5,3.8,No,Digital Wallet
ORD-0824,2025-07-18,North,Rawalpindi,Online,Consumer,P009,1,18218.07,0.05,2,2.8,No,Cash
ORD-0825,2025-07-29,North,Rawalpindi,Online,Consumer,P001,3,4301.98,0.15,2,4.7,No,Card
ORD-0826,2025-09-22,North,Rawalpindi,Online,Consumer,P006,1,165715.07,0.1,2,3.9,No,Cash
ORD-0827,2025-08-28,South,Karachi,Retail Store,Consumer,P008,1,133395.42,0.1,0,4.1,Yes,Digital Wallet
ORD-0828,2025-02-16,South,Hyderabad,Online,Consumer,P002,3,8562.85,0.0,3,3.9,No,Card
ORD-0829,2025-03-23,West,Quetta,Online,Consumer,P011,2,21579.55,0.05,5,3.6,No,Card
ORD-0830,2025-08-16,South,Karachi,Online,Consumer,P004,1,40133.12,0.05,3,4.2,No,Bank Transfer
ORD-0831,2025-09-09,West,Peshawar,Corporate,Enterprise,P011,2,21029.08,0.05,4,4.5,No,Cash
ORD-0832,2025-06-14,South,Karachi,Online,Enterprise,P005,7,59872.58,0.05,3,5,No,Card
ORD-0833,2025-09-08,South,Karachi,Online,Consumer,P003,4,6139.56,0.0,4,4.2,No,Card
ORD-0834,2025-11-16,South,Karachi,Online,Consumer,P005,2,56871.3,0.05,1,5,No,Cash
ORD-0835,2025-06-27,Central,Lahore,Retail Store,Consumer,P011,3,21966.31,0.1,0,4.7,No,Card
ORD-0836,2025-05-02,Central,Lahore,Online,Consumer,P010,1,26932.8,0.05,1,4.7,No,Cash
ORD-0837,2025-12-27,South,Karachi,Online,SME,P001,5,4126.98,0.05,1,4.0,No,Cash
ORD-0838,2025-08-29,South,Karachi,Online,Consumer,P001,3,4110.26,0.05,1,5,No,Card
ORD-0839,2025-04-27,South,Hyderabad,Retail Store,Consumer,P003,3,6320.7,0.05,1,4.1,Yes,Digital Wallet
ORD-0840,2025-03-24,South,Karachi,Retail Store,Enterprise,P001,5,4243.86,0.15,0,5,No,Bank Transfer
ORD-0841,2025-12-15,Central,Lahore,Retail Store,SME,P003,5,6151.8,0.0,1,4.3,No,Card
ORD-0842,2025-06-30,North,Rawalpindi,Online,SME,P012,4,37307.41,0.05,4,5,No,Digital Wallet
ORD-0843,2025-07-15,West,Quetta,Online,Consumer,P010,1,26924.21,0.15,5,4.2,No,Card
ORD-0844,2025-03-23,South,Hyderabad,Online,Consumer,P009,2,18427.97,0.1,1,4.3,No,Card
ORD-0845,2025-11-08,South,Karachi,Retail Store,Consumer,P002,2,8733.0,0.05,0,4.0,No,Card
ORD-0846,2025-12-19,Central,Faisalabad,Retail Store,Consumer,P001,5,4136.02,0.15,0,3.6,No,Digital Wallet
ORD-0847,2025-06-24,North,Rawalpindi,Retail Store,Enterprise,P012,8,36955.75,0.1,0,3.5,Yes,Bank Transfer
ORD-0848,2025-11-16,South,Hyderabad,Retail Store,Enterprise,P012,9,35551.57,0.1,0,4.3,No,Bank Transfer
ORD-0849,2025-04-25,Central,Faisalabad,Online,SME,P006,3,172603.21,0.05,2,5,No,Digital Wallet
ORD-0850,2025-11-06,South,Karachi,Retail Store,Consumer,P010,2,27084.57,0.0,0,4.1,No,Card
ORD-0851,2025-07-08,North,Islamabad,Online,Consumer,P002,3,8299.95,0.0,4,4.1,No,Card
ORD-0852,2025-03-05,South,Hyderabad,Retail Store,Consumer,P003,2,6247.95,0.05,0,5,No,Bank Transfer
ORD-0853,2025-06-15,North,Islamabad,Corporate,Consumer,P009,1,18496.31,0.1,3,4.5,No,Cash
ORD-0854,2025-07-02,South,Hyderabad,Online,Consumer,P004,1,39558.49,0.05,1,4.5,No,Digital Wallet
ORD-0855,2025-05-14,South,Karachi,Retail Store,SME,P001,4,4084.68,0.0,0,5,No,Card
ORD-0856,2025-07-22,South,Hyderabad,Retail Store,SME,P009,1,17989.54,0.05,0,3.8,No,Bank Transfer
ORD-0857,2025-07-08,North,Islamabad,Online,Consumer,P001,3,4214.18,0.05,3,4.6,No,Card
ORD-0858,2025-03-03,Central,Faisalabad,Online,SME,P008,4,129660.35,0.0,3,4.5,No,Card
ORD-0859,2025-06-02,Central,Lahore,Corporate,SME,P003,2,6224.87,0.1,3,5,No,Card
ORD-0860,2025-09-13,West,Peshawar,Retail Store,Consumer,P004,1,40497.34,0.05,1,3.8,No,Card
ORD-0861,2025-01-16,Central,Lahore,Corporate,Enterprise,P003,5,6050.17,0.05,6,2.9,No,Bank Transfer
ORD-0862,2025-06-02,Central,Lahore,Online,,P011,1,22041.03,0.1,1,4.2,No,Bank Transfer
ORD-0863,2025-05-01,North,Rawalpindi,Online,SME,P005,2,57501.32,0.0,3,4.1,No,Bank Transfer
ORD-0864,2025-01-23,Central,Faisalabad,Retail Store,,P002,3,8587.33,0.15,0,4.4,No,Bank Transfer
ORD-0865,2025-10-16,Central,Faisalabad,Retail Store,SME,P010,1,27147.75,0.0,0,3.5,No,Cash
ORD-0866,2025-03-16,South,Hyderabad,Online,SME,P003,3,6068.92,0.05,2,5,No,Digital Wallet
ORD-0867,2025-03-12,South,Hyderabad,Retail Store,Consumer,P006,1,171928.59,0.0,1,3.6,No,Card
ORD-0868,2025-10-21,South,Karachi,Corporate,Consumer,P010,1,28309.33,0.05,1,4.1,No,Bank Transfer
ORD-0869,2025-12-17,Central,Faisalabad,Retail Store,Consumer,P011,5,21529.83,0.15,0,4.2,No,Card
ORD-0870,2025-12-22,West,Quetta,Retail Store,Enterprise,P012,5,35721.14,0.0,0,3.3,No,Card
ORD-0871,2025-04-08,South,Karachi,Online,Consumer,P011,1,21181.93,0.15,1,4.5,No,Cash
ORD-0872,2025-04-17,South,Hyderabad,Retail Store,SME,P009,1,18499.99,0.0,0,3.9,No,Bank Transfer
ORD-0873,2025-11-14,West,Peshawar,Corporate,Consumer,P012,5,35957.22,0.05,3,4.7,No,Bank Transfer
ORD-0874,2025-08-29,South,Hyderabad,Retail Store,SME,P004,4,38540.04,0.05,1,3.4,No,Cash
ORD-0875,2025-09-15,South,Hyderabad,Retail Store,Consumer,P011,3,21610.5,0.05,0,4.6,No,Card
ORD-0876,2025-12-18,South,Karachi,Online,Consumer,P001,5,4085.06,0.0,3,3.7,No,Bank Transfer
ORD-0877,2025-02-21,South,Karachi,Retail Store,Enterprise,P006,5,167961.15,0.1,0,3.1,Yes,Bank Transfer
ORD-0878,2025-02-24,North,Islamabad,Online,SME,P004,1,38521.77,0.1,2,3.6,No,Card
ORD-0879,2025-01-13,South,Karachi,Retail Store,Consumer,P012,3,36451.56,0.15,1,4.5,No,Card
ORD-0880,2025-12-26,North,Rawalpindi,Online,SME,P001,4,4150.44,0.1,4,4.3,No,Cash
ORD-0881,2025-03-30,North,Islamabad,Online,Consumer,P005,1,58421.69,0.15,4,4.6,No,Bank Transfer
ORD-0882,2025-05-15,North,Rawalpindi,Online,Consumer,P004,1,39906.82,0.1,3,3.6,No,Cash
ORD-0883,2025-09-18,West,Quetta,Online,Consumer,P005,1,58263.92,0.0,6,4.2,No,Card
ORD-0884,2025-07-21,South,Hyderabad,Online,Consumer,P003,4,6204.26,0.0,2,4.9,No,Digital Wallet
ORD-0885,2025-10-21,South,Hyderabad,Online,Consumer,P003,3,6248.03,0.1,1,4.9,No,Digital Wallet
ORD-0886,2025-04-08,South,Hyderabad,Online,Consumer,P009,2,18237.94,0.05,1,3.6,No,Card
ORD-0887,2025-12-18,Central,Faisalabad,Online,Consumer,P005,1,59288.32,0.1,1,4.6,No,Card
ORD-0888,2025-05-06,North,Rawalpindi,Corporate,Consumer,P003,2,6107.94,0.15,5,4.8,Yes,Card
ORD-0889,2025-08-21,West,Peshawar,Retail Store,Consumer,P003,4,6235.44,0.05,0,2.5,No,Card
ORD-0890,2025-01-28,South,Karachi,Online,Consumer,P003,4,6090.22,0.1,2,4.2,No,Bank Transfer
ORD-0891,2025-04-29,South,Hyderabad,Corporate,Consumer,P002,3,8633.8,0.0,3,4.1,No,Card
ORD-0892,2025-11-11,West,Peshawar,Corporate,Consumer,P002,2,8368.43,0.05,6,3.7,Yes,Cash
ORD-0893,2025-07-17,North,Islamabad,Online,Consumer,P009,2,18111.93,0.1,4,3.4,Yes,Cash
ORD-0894,2025-08-12,Central,Faisalabad,Online,Consumer,P008,2,132843.91,0.0,3,3.4,No,Bank Transfer
ORD-0895,2025-06-10,South,Hyderabad,Online,Consumer,P002,2,8595.11,0.05,2,4.1,No,Card
ORD-0896,2025-01-11,North,Rawalpindi,Corporate,Consumer,P003,3,6150.37,0.15,2,4.3,No,Cash
ORD-0897,2025-01-19,West,Peshawar,Online,Consumer,P009,1,18047.54,0.05,5,4.2,No,Bank Transfer
ORD-0898,2025-05-23,Central,Lahore,Online,Consumer,P005,1,59805.05,0.05,1,3.7,No,Digital Wallet
ORD-0899,2025-08-29,West,Quetta,Online,SME,P002,1,8639.15,0.0,5,3.3,No,Bank Transfer
ORD-0900,2025-10-01,West,Quetta,Corporate,Consumer,P002,2,8500.47,0.1,4,4.5,No,Digital Wallet
